CUST_ID,SIU_CUST_YN,SEX,AGE,RESI_COST,RESI_TYPE_CODE,FP_CAREER,CUST_RGST,CTPR,OCCP_GRP_1,OCCP_GRP_2,WEDD_YN,CHLD_CNT
17953,N,2,63,4494,12,N,199910,광주,1.주부,주부,N,0.0
17954,N,1,57,14512,12,N,199910,서울,3.사무직,사무직,Y,2.0
17956,N,2,57,16527,20,N,199910,부산,2.자영업,자영업,Y,0.0
17957,N,1,52,12645,13,N,199910,서울,3.사무직,공무원,Y,2.0
17959,N,1,66,6388,30,N,199910,경기,5.서비스,2차산업 종사자,Y,2.0
17961,N,1,65,12080,40,N,199910,경기,2.자영업,자영업,Y,1.0
17962,N,1,56,25770,12,N,199910,경기,3.사무직,공무원,Y,2.0
17963,N,1,57,25000,20,N,199910,경남,6.제조업,2차산업 종사자,Y,3.0
17964,N,1,62,6250,30,N,199910,부산,2.자영업,자영업,N,0.0
17966,N,2,73,4074,30,N,200003,경남,1.주부,주부,Y,0.0
17967,Y,2,64,21722,20,Y,200006,인천,8.기타,기타,Y,0.0
17968,N,2,42,23472,20,N,200003,충남,4.전문직,대학교수/강사,Y,2.0
17969,N,2,55,7551,12,N,200009,경북,1.주부,주부,Y,2.0
17971,Y,2,61,14722,20,N,200009,서울,1.주부,주부,N,0.0
17973,N,2,60,8990,99,N,200011,서울,1.주부,주부,N,0.0
17974,N,2,51,11050,30,N,200012,경기,1.주부,주부,Y,2.0
17975,N,1,42,18333,20,N,200012,대구,3.사무직,사무직,N,0.0
17976,Y,2,57,3333,20,N,200101,경북,1.주부,주부,N,0.0
17977,N,2,53,9722,20,N,200101,경기,3.사무직,사무직,Y,1.0
17978,N,2,49,24722,20,Y,200102,대구,2.자영업,자영업,Y,3.0
17979,Y,1,53,3215,40,N,200102,전남,3.사무직,사무직,Y,0.0
17980,Y,2,46,15138,20,N,200103,광주,3.사무직,단순 사무직,N,0.0
17981,N,2,43,9585,12,N,200104,대구,2.자영업,자영업,Y,1.0
17982,N,1,47,21944,20,N,200104,광주,3.사무직,사무직,Y,3.0
17983,N,2,76,10684,30,N,200104,서울,8.기타,기타,N,0.0
17984,N,2,49,13142,11,N,200104,전남,2.자영업,자영업,Y,2.0
17985,N,2,62,9684,20,N,200104,인천,1.주부,주부,N,0.0
17986,N,2,51,9621,12,N,200105,대구,5.서비스,3차산업 종사자,Y,1.0
17987,N,2,48,5832,12,N,200105,서울,3.사무직,사무직,Y,0.0
17989,N,1,46,12777,20,N,200106,경기,5.서비스,2차산업 종사자,Y,2.0
17991,N,2,46,8888,20,N,200106,전남,4.전문직,교육관련직,Y,2.0
17992,N,2,47,13988,12,N,200107,대구,5.서비스,3차산업 종사자,N,0.0
17993,N,2,48,28055,20,Y,200107,서울,3.사무직,사무직,Y,2.0
17994,Y,2,59,53611,20,Y,200108,서울,1.주부,주부,Y,2.0
17996,N,2,64,3972,11,N,200108,전남,1.주부,주부,Y,0.0
17997,N,2,57,34027,20,N,200109,경기,2.자영업,자영업,Y,1.0
17998,N,2,49,11666,30,Y,200109,부산,2.자영업,자영업,Y,2.0
17999,N,2,55,29861,20,Y,200109,대구,2.자영업,3차산업 종사자,Y,2.0
18000,Y,1,45,2957,13,N,200109,광주,3.사무직,단순 사무직,N,0.0
18001,N,2,60,11343,30,Y,200109,부산,5.서비스,3차산업 종사자,Y,0.0
18002,N,2,54,21666,20,Y,200110,인천,2.자영업,3차산업 종사자,Y,2.0
18003,N,2,55,4258,13,N,200104,경기,2.자영업,자영업,Y,2.0
18004,N,2,57,5833,20,N,200110,부산,8.기타,기타,Y,1.0
18005,N,1,55,12222,20,N,200111,대구,6.제조업,운전직,Y,1.0
18006,N,2,71,0,12,Y,200111,전남,1.주부,주부,N,0.0
18007,N,2,60,5809,12,N,200111,서울,1.주부,주부,Y,1.0
18008,N,2,52,12222,20,Y,200111,전남,1.주부,주부,Y,2.0
18009,N,2,62,11242,12,N,200112,서울,4.전문직,3차산업 종사자,Y,1.0
18011,N,2,51,17083,30,N,200112,서울,5.서비스,3차산업 종사자,Y,2.0
18012,N,2,58,10352,40,N,200201,울산,1.주부,주부,Y,2.0
18013,N,1,53,25000,20,N,200201,경기,3.사무직,사무직,Y,2.0
18014,N,2,43,32720,20,N,200201,경기,1.주부,주부,Y,1.0
18015,N,1,49,7083,30,N,200201,인천,6.제조업,2차산업 종사자,Y,0.0
18016,Y,2,50,16666,30,N,200202,경기,2.자영업,자영업,Y,2.0
18017,N,2,48,1835,13,N,200203,부산,1.주부,주부,Y,0.0
18018,N,2,60,19722,20,N,200203,강원,1.주부,주부,Y,0.0
18021,N,2,37,32638,20,N,200205,경기,3.사무직,사무직,N,0.0
18022,Y,2,47,3120,11,N,200205,전남,1.주부,주부,Y,0.0
18023,N,2,46,22916,30,N,200206,서울,1.주부,주부,Y,2.0
18024,Y,2,49,11527,20,Y,200208,부산,1.주부,주부,Y,1.0
18025,N,2,63,5823,30,Y,200208,경기,5.서비스,3차산업 종사자,Y,0.0
18026,N,2,42,11944,20,N,200208,울산,1.주부,주부,Y,1.0
18027,N,2,56,22222,20,Y,200208,부산,5.서비스,3차산업 종사자,Y,2.0
18028,N,2,56,10416,20,N,200208,경기,5.서비스,3차산업 종사자,Y,2.0
18029,N,2,56,12777,20,N,200208,대구,5.서비스,3차산업 종사자,N,0.0
18031,N,2,66,4579,12,N,200209,경기,8.기타,기타,N,0.0
18032,N,1,54,6102,12,N,200209,경남,5.서비스,3차산업 종사자,Y,1.0
18034,N,2,56,0,99,N,200209,서울,5.서비스,3차산업 종사자,Y,3.0
18035,N,2,47,8055,20,Y,200209,전남,2.자영업,자영업,Y,2.0
18036,N,2,41,32916,20,N,200210,대구,1.주부,주부,Y,2.0
18037,N,2,58,6944,30,Y,200210,경기,8.기타,3차산업 종사자,Y,3.0
18038,N,2,74,4012,40,Y,198902,충북,1.주부,주부,N,0.0
18039,N,2,69,15513,30,Y,199902,경기,2.자영업,3차산업 종사자,Y,0.0
18040,N,2,69,19027,30,Y,200106,경기,1.주부,주부,Y,1.0
18041,N,2,69,8333,20,Y,198301,경기,1.주부,주부,Y,0.0
18042,N,2,68,16250,20,Y,198808,부산,8.기타,기타,N,0.0
18045,Y,1,65,37777,20,N,200204,경기,2.자영업,자영업,Y,1.0
18046,N,2,64,2183,12,Y,200003,전북,1.주부,주부,Y,0.0
18047,N,1,64,18472,20,N,200306,제주,6.제조업,운전직,Y,0.0
18048,N,2,63,5495,11,Y,198803,경북,2.자영업,자영업,Y,0.0
18050,N,2,63,19722,20,Y,198212,인천,6.제조업,2차산업 종사자,Y,0.0
18051,N,2,62,18829,13,Y,199905,서울,1.주부,주부,Y,1.0
18052,N,2,61,6171,11,Y,199211,강원,5.서비스,3차산업 종사자,Y,2.0
18053,N,2,61,6863,12,Y,199105,인천,1.주부,주부,N,0.0
18055,N,2,61,15555,20,Y,200007,부산,5.서비스,3차산업 종사자,N,0.0
18056,N,2,60,9093,13,Y,198211,서울,1.주부,주부,N,0.0
18057,N,2,59,7703,40,Y,198609,전남,3.사무직,사무직,Y,2.0
18058,N,2,59,36805,30,Y,199903,서울,2.자영업,자영업,Y,2.0
18059,N,2,58,14444,20,Y,199011,제주,8.기타,3차산업 종사자,Y,1.0
18060,N,2,57,17222,20,Y,199103,경북,5.서비스,3차산업 종사자,Y,3.0
18062,N,2,57,22222,20,Y,200101,경기,2.자영업,3차산업 종사자,N,0.0
18063,N,2,57,30703,12,Y,198208,경기,1.주부,주부,Y,0.0
18065,Y,2,57,3955,11,Y,200202,충남,1.주부,주부,Y,1.0
18066,N,2,57,14444,20,Y,199807,경기,1.주부,주부,Y,1.0
18067,N,2,57,28611,20,Y,199408,대전,1.주부,주부,Y,0.0
18069,N,2,56,19166,20,Y,198611,전남,1.주부,주부,Y,2.0
18070,N,2,55,2498,11,Y,200208,광주,1.주부,주부,Y,2.0
18071,N,2,55,14444,20,Y,198801,경기,8.기타,단순 노무직,Y,2.0
18072,N,2,54,13333,20,Y,199302,대구,2.자영업,3차산업 종사자,Y,2.0
18073,N,2,54,6915,12,Y,199312,전북,7.1차산업,1차산업 종사자,Y,2.0
18074,N,2,54,12190,30,Y,200205,경기,2.자영업,3차산업 종사자,Y,3.0
18075,N,2,54,11213,30,Y,198608,서울,1.주부,주부,Y,2.0
18076,N,2,54,14027,30,Y,199708,서울,5.서비스,3차산업 종사자,Y,2.0
18077,N,2,53,22777,20,Y,199707,서울,1.주부,주부,Y,4.0
18078,N,2,53,4177,13,Y,200203,경기,8.기타,단순 노무직,Y,2.0
18079,N,2,53,9444,30,Y,199605,대구,5.서비스,3차산업 종사자,N,0.0
18080,Y,2,53,8979,30,Y,200209,인천,5.서비스,3차산업 종사자,Y,3.0
18081,N,2,52,0,11,Y,198604,전남,1.주부,주부,Y,0.0
18082,N,2,51,5138,30,Y,199702,경남,1.주부,주부,Y,2.0
18083,N,2,52,28055,20,Y,200010,경기,1.주부,주부,Y,2.0
18084,Y,2,52,7916,20,Y,199709,광주,1.주부,주부,Y,2.0
18085,N,2,51,27222,20,Y,199908,경기,4.전문직,교육관련직,Y,2.0
18086,N,2,51,4929,12,Y,199701,서울,1.주부,주부,Y,1.0
18087,N,2,50,23422,12,Y,199308,서울,2.자영업,자영업,Y,2.0
18088,N,2,50,8647,12,Y,200002,경기,6.제조업,2차산업 종사자,Y,1.0
18089,N,2,49,23055,20,Y,200007,울산,1.주부,주부,Y,2.0
18090,N,2,49,6031,12,Y,199802,서울,2.자영업,자영업,Y,2.0
18091,Y,2,48,11388,20,Y,199905,전남,1.주부,주부,Y,2.0
18092,N,2,48,16420,11,Y,199912,대구,5.서비스,3차산업 종사자,Y,2.0
18093,Y,2,47,6527,30,Y,200010,인천,1.주부,주부,Y,1.0
18094,N,2,47,14922,99,Y,200207,인천,1.주부,주부,Y,2.0
18096,N,2,47,13333,20,Y,200110,광주,3.사무직,단순 사무직,Y,1.0
18097,N,2,46,11601,12,Y,199508,충북,1.주부,주부,Y,1.0
18099,N,2,46,31666,30,Y,200201,서울,3.사무직,사무직,Y,2.0
18100,N,2,40,0,99,N,199601,서울,3.사무직,사무직,Y,0.0
18101,N,2,38,22638,20,N,199609,경기,4.전문직,의료직 종사자,Y,2.0
18102,N,2,34,17777,20,N,200107,경남,4.전문직,고소득 전문직,Y,1.0
18103,N,2,64,16111,30,N,200211,서울,4.전문직,교사,Y,1.0
18104,N,2,51,3436,30,N,200212,경기,1.주부,주부,Y,2.0
18105,N,2,54,14994,40,N,200212,광주,1.주부,주부,Y,1.0
18106,N,2,49,7083,20,N,200302,경북,5.서비스,의료직 종사자,Y,2.0
18107,N,2,47,6666,20,Y,200303,경남,2.자영업,자영업,Y,3.0
18108,N,1,55,3425,13,N,200303,경기,3.사무직,사무직,Y,0.0
18109,N,1,57,53333,20,N,200303,서울,3.사무직,기업/단체 임원,Y,2.0
18111,N,1,62,27777,20,N,200304,세종,6.제조업,운전직,Y,2.0
18142,N,1,83,9060,11,N,200306,경남,1.주부,주부,N,0.0
18143,N,2,82,2364,12,N,200306,부산,1.주부,주부,N,0.0
18144,N,1,82,1772,11,N,200306,충북,7.1차산업,1차산업 종사자,Y,0.0
18145,N,2,80,9784,11,N,200306,대구,1.주부,주부,N,0.0
18150,N,1,78,0,99,N,200306,경북,8.기타,기타,N,0.0
18151,N,2,77,4598,11,N,200306,충남,1.주부,주부,N,0.0
18152,N,2,77,11388,30,N,200306,부산,8.기타,기타,N,0.0
18154,N,1,77,5755,11,N,200306,전북,8.기타,1차산업 종사자,Y,0.0
18157,N,2,75,13939,99,N,200306,인천,8.기타,기타,N,0.0
18159,N,2,75,7168,12,N,200306,경기,1.주부,주부,N,0.0
18160,N,2,75,7899,11,N,200306,대구,1.주부,주부,N,0.0
18161,Y,2,75,22361,30,N,200306,경기,8.기타,기타,N,0.0
18162,N,1,75,80370,11,N,200306,서울,8.기타,기타,Y,0.0
18163,N,2,75,20023,12,N,200306,서울,8.기타,기타,N,0.0
18164,N,2,74,16315,40,N,200306,부산,5.서비스,3차산업 종사자,N,0.0
18167,N,2,74,7668,12,N,200306,대구,1.주부,주부,N,0.0
18168,N,2,74,21666,20,N,200306,강원,2.자영업,자영업,N,0.0
18170,N,1,74,2186,13,N,200306,경남,5.서비스,2차산업 종사자,N,0.0
18171,N,2,74,0,60,N,200306,대구,1.주부,주부,N,0.0
18172,N,2,73,7092,11,N,200306,충남,1.주부,주부,N,0.0
18173,N,1,73,26527,20,N,200306,경북,8.기타,3차산업 종사자,Y,0.0
18174,N,2,73,3550,12,N,200306,전북,8.기타,기타,Y,0.0
18175,N,2,73,61250,20,N,200306,인천,1.주부,주부,Y,0.0
18176,N,2,73,7367,12,N,200306,경기,1.주부,주부,N,0.0
18177,N,1,72,7640,99,N,200306,대전,5.서비스,2차산업 종사자,Y,0.0
18178,Y,1,72,11666,30,N,200306,서울,3.사무직,사무직,Y,0.0
18180,N,1,72,17439,11,N,200306,경북,8.기타,기타,Y,0.0
18181,N,1,72,42777,20,N,200306,서울,2.자영업,자영업,Y,0.0
18182,N,1,72,15835,40,N,200306,서울,5.서비스,2차산업 종사자,Y,0.0
18183,N,2,72,1033,12,N,200306,광주,1.주부,주부,N,0.0
18184,N,2,72,10623,11,N,200306,경남,8.기타,기타,Y,0.0
18185,N,2,72,5390,13,N,200306,울산,2.자영업,자영업,Y,0.0
18186,N,2,72,31111,20,N,200306,충북,8.기타,기타,Y,0.0
18187,N,2,72,5779,99,N,200306,전남,7.1차산업,1차산업 종사자,Y,0.0
18189,N,2,71,9580,11,N,200306,경남,1.주부,주부,N,0.0
18191,N,2,71,8397,99,N,200306,대구,1.주부,주부,Y,0.0
18192,N,2,71,3788,12,N,200306,전북,1.주부,주부,Y,0.0
18193,N,2,71,27638,20,N,200306,전북,8.기타,기타,Y,1.0
18196,N,2,71,31111,20,N,200306,서울,1.주부,주부,Y,0.0
18197,N,2,71,12713,13,N,200306,경기,8.기타,기타,N,0.0
18199,N,1,70,9635,99,N,200306,경남,2.자영업,자영업,Y,0.0
18201,N,2,70,5159,40,N,200306,전북,2.자영업,자영업,N,0.0
18202,N,1,70,8750,30,N,200306,서울,2.자영업,자영업,Y,0.0
18203,N,1,69,4970,11,N,200306,대구,6.제조업,운전직,Y,0.0
18205,N,1,69,5770,99,N,200306,부산,5.서비스,2차산업 종사자,Y,0.0
18207,N,1,69,5972,20,N,200306,대구,3.사무직,사무직,N,0.0
18209,N,2,68,8985,50,N,200306,서울,3.사무직,사무직,Y,0.0
18211,Y,2,68,33472,20,N,200306,서울,2.자영업,자영업,Y,1.0
18212,N,2,68,7531,12,N,200306,서울,5.서비스,3차산업 종사자,Y,0.0
18213,N,1,68,11255,99,N,200306,인천,5.서비스,2차산업 종사자,Y,0.0
18214,N,1,68,6111,30,N,200306,인천,8.기타,기타,Y,0.0
18215,N,1,68,33888,20,N,200306,충남,2.자영업,자영업,Y,1.0
18217,N,2,68,0,60,N,200306,강원,5.서비스,3차산업 종사자,Y,0.0
18218,N,1,68,5046,40,N,200306,전남,2.자영업,자영업,Y,1.0
18219,N,2,68,5627,99,N,200306,충북,2.자영업,자영업,Y,1.0
18220,N,2,68,6805,30,N,200306,충남,1.주부,주부,Y,1.0
18222,N,1,68,12418,11,N,200306,경남,6.제조업,운전직,Y,0.0
18223,N,1,68,8000,40,N,200306,서울,4.전문직,전문직,Y,0.0
18224,N,2,68,30000,20,N,200306,대전,1.주부,주부,N,0.0
18225,N,2,68,11111,20,N,200306,울산,4.전문직,전문직,N,0.0
18228,N,2,67,7398,11,N,200306,경남,5.서비스,3차산업 종사자,N,0.0
18229,N,2,67,21111,30,N,200306,서울,5.서비스,2차산업 종사자,Y,0.0
18231,N,2,67,16870,20,N,200306,인천,1.주부,주부,Y,0.0
18232,N,2,67,14444,30,N,200306,서울,5.서비스,3차산업 종사자,N,0.0
18233,N,1,67,6112,40,N,200306,전북,2.자영업,자영업,Y,0.0
18235,N,1,67,20942,12,N,200306,서울,6.제조업,운전직,Y,0.0
18236,N,2,67,11147,12,N,200306,대구,8.기타,기타,Y,0.0
18237,N,2,67,3543,12,N,200306,대구,8.기타,기타,N,0.0
18239,N,2,67,16666,20,N,200306,광주,1.주부,주부,Y,0.0
18240,N,2,67,10952,99,N,200306,부산,1.주부,주부,Y,0.0
18241,N,2,67,19583,20,N,200306,부산,8.기타,기타,Y,0.0
18242,N,2,67,2807,12,N,200306,경기,5.서비스,3차산업 종사자,N,0.0
18243,N,2,67,64516,11,N,200306,경기,1.주부,주부,N,0.0
18244,N,2,67,14788,12,N,200306,서울,1.주부,주부,Y,0.0
18245,N,2,67,7078,30,N,200306,인천,1.주부,주부,N,0.0
18246,N,1,66,18390,13,N,200306,대구,5.서비스,3차산업 종사자,Y,1.0
18247,N,1,66,12222,20,N,200306,인천,5.서비스,2차산업 종사자,N,0.0
18250,N,2,66,40000,20,N,200303,경기,8.기타,기타,N,0.0
18251,N,1,66,7638,20,N,200306,광주,8.기타,단순 노무직,Y,0.0
18252,Y,2,65,23333,20,N,200306,인천,8.기타,기타,Y,1.0
18253,N,2,65,0,99,N,200306,경기,1.주부,주부,N,0.0
18254,Y,1,65,31666,20,N,200306,인천,3.사무직,2차산업 종사자,Y,1.0
18256,N,2,65,14644,12,N,200306,경남,2.자영업,자영업,N,0.0
18257,N,2,65,28888,20,N,200306,서울,8.기타,기타,N,0.0
18261,Y,2,65,55972,20,N,200306,경기,8.기타,기타,N,0.0
18263,N,2,65,0,12,N,200306,전남,1.주부,주부,Y,1.0
18264,N,2,65,17388,11,N,200306,충북,8.기타,기타,Y,0.0
18265,N,2,65,14250,12,N,200306,경기,3.사무직,사무직,Y,0.0
18267,N,2,65,3186,11,N,200306,전남,8.기타,3차산업 종사자,Y,1.0
18269,N,1,65,10000,30,N,200306,부산,6.제조업,운전직,Y,1.0
18271,N,1,64,4332,11,N,200303,전남,5.서비스,2차산업 종사자,N,0.0
18272,N,2,64,10595,40,N,200306,부산,8.기타,기타,Y,0.0
18274,N,2,64,6944,30,N,200306,인천,8.기타,기타,Y,1.0
18275,N,2,64,4907,99,N,200306,전북,5.서비스,3차산업 종사자,Y,0.0
18276,N,2,64,3549,12,N,200306,경북,7.1차산업,1차산업 종사자,N,0.0
18277,N,1,64,23472,20,N,200306,경기,8.기타,기타,Y,2.0
18278,N,1,64,85637,11,N,200306,경기,3.사무직,사무직,Y,0.0
18280,N,1,64,11451,13,N,200306,부산,5.서비스,2차산업 종사자,Y,3.0
18282,N,2,64,11944,20,N,200306,광주,1.주부,주부,Y,0.0
18286,N,1,64,7280,99,N,200306,경북,3.사무직,사무직,Y,0.0
18288,N,2,64,9722,20,N,200306,전남,1.주부,주부,Y,1.0
18289,N,2,64,25000,20,N,200306,대구,1.주부,주부,N,0.0
18290,N,2,64,50833,20,N,200306,충북,4.전문직,교사,Y,1.0
18292,Y,2,63,17361,20,N,200306,부산,5.서비스,3차산업 종사자,N,0.0
18293,N,1,63,30833,20,N,200306,경남,3.사무직,사무직,Y,3.0
18294,N,2,63,16301,11,N,200306,경기,6.제조업,2차산업 종사자,Y,0.0
18295,N,2,63,10555,20,N,200306,전북,1.주부,주부,Y,0.0
18296,N,1,63,25416,20,N,200306,부산,3.사무직,사무직,Y,0.0
18297,N,2,63,15972,20,N,200306,경기,1.주부,주부,Y,1.0
18298,N,1,63,20465,12,N,200306,충남,3.사무직,사무직,Y,0.0
18300,N,2,63,3828,40,N,200306,충북,2.자영업,자영업,Y,1.0
18301,N,1,63,12638,20,N,200306,전북,3.사무직,사무직,Y,1.0
18302,N,1,63,4861,30,N,200306,대전,2.자영업,자영업,Y,2.0
18303,N,2,63,34305,20,N,200306,경기,1.주부,주부,Y,0.0
18304,N,1,63,3750,30,N,200306,경북,8.기타,기타,Y,1.0
18305,N,2,63,0,99,N,200306,경남,1.주부,주부,N,0.0
18307,N,1,63,15984,99,N,200306,서울,5.서비스,3차산업 종사자,N,0.0
18310,N,2,63,13888,20,N,200306,대구,1.주부,주부,Y,0.0
18311,N,1,63,18427,11,N,200306,경북,6.제조업,운전직,N,0.0
18312,N,2,62,6403,11,N,200306,세종,1.주부,주부,Y,1.0
18313,Y,1,62,40000,20,N,200306,경기,4.전문직,대학교수/강사,Y,1.0
18314,N,2,62,24444,20,N,200306,대구,2.자영업,자영업,N,0.0
18315,N,2,62,13026,40,N,200306,서울,5.서비스,3차산업 종사자,N,0.0
18316,N,1,62,26666,20,N,200306,경기,5.서비스,3차산업 종사자,Y,0.0
18317,N,2,62,0,99,N,200306,서울,2.자영업,자영업,Y,0.0
18318,N,1,62,9444,99,N,200306,경북,7.1차산업,1차산업 종사자,Y,0.0
18321,N,2,62,30972,20,N,200306,경기,1.주부,주부,Y,0.0
18322,N,2,62,0,99,N,200306,서울,1.주부,주부,Y,0.0
18323,N,2,62,45555,20,N,200306,인천,8.기타,기타,Y,0.0
18324,N,2,62,9763,99,N,200306,인천,1.주부,주부,Y,1.0
18325,N,2,62,30277,30,N,200306,서울,1.주부,주부,N,0.0
18327,N,1,62,8856,99,N,200306,충남,8.기타,단순 노무직,Y,1.0
18328,N,2,62,6111,30,N,200306,인천,3.사무직,3차산업 종사자,Y,2.0
18329,Y,2,62,6672,13,N,200306,대구,1.주부,주부,N,0.0
18330,N,2,62,14722,30,N,200306,서울,1.주부,주부,Y,1.0
18331,Y,2,62,4696,12,N,200306,부산,1.주부,주부,N,0.0
18334,N,2,62,0,99,N,200306,울산,6.제조업,2차산업 종사자,N,0.0
18335,N,2,62,11111,20,N,200306,전남,1.주부,주부,N,0.0
18336,N,2,62,9570,11,N,200306,광주,2.자영업,자영업,Y,0.0
18337,N,2,62,26805,20,N,200306,대구,1.주부,주부,Y,0.0
18338,N,1,62,9545,30,N,200306,경기,8.기타,2차산업 종사자,Y,1.0
18339,N,2,62,19861,20,N,200306,인천,1.주부,주부,Y,2.0
18340,N,2,62,7409,12,N,200306,울산,4.전문직,3차산업 종사자,N,0.0
18341,N,2,61,0,99,N,200306,서울,1.주부,주부,N,0.0
18342,N,2,61,32222,20,N,200306,경기,1.주부,주부,N,0.0
18343,N,2,61,34444,20,N,200306,서울,8.기타,기타,Y,0.0
18345,N,2,61,5482,13,N,200306,경기,1.주부,주부,Y,0.0
18346,N,1,61,35972,20,N,200306,경기,3.사무직,고위 공무원,Y,0.0
18348,N,2,61,45000,20,N,200306,서울,2.자영업,자영업,Y,1.0
18349,N,1,61,7401,40,N,200306,부산,6.제조업,운전직,Y,2.0
18350,N,2,61,16527,20,N,200306,경남,1.주부,주부,Y,0.0
18351,N,2,61,21666,20,N,200306,서울,1.주부,주부,Y,0.0
18352,Y,2,61,13333,30,N,200306,서울,1.주부,주부,Y,2.0
18353,Y,2,61,4517,40,N,200306,경기,8.기타,주부,N,0.0
18355,N,1,61,11111,30,N,200306,경기,6.제조업,2차산업 종사자,Y,2.0
18357,N,2,61,19444,20,N,200306,경남,2.자영업,자영업,N,0.0
18360,N,1,61,8038,30,N,200306,경기,3.사무직,사무직,N,0.0
18361,N,2,60,6011,99,N,200306,경북,1.주부,주부,N,0.0
18363,N,1,60,10000,20,N,200306,광주,6.제조업,운전직,Y,0.0
18364,N,2,60,31111,20,N,200306,대구,2.자영업,자영업,Y,1.0
18368,N,1,60,17241,40,N,200306,서울,6.제조업,운전직,Y,1.0
18369,N,1,60,20932,20,N,200306,부산,3.사무직,사무직,Y,2.0
18370,N,1,60,9861,20,N,200306,서울,6.제조업,운전직,Y,1.0
18371,N,2,60,0,99,N,200306,경남,2.자영업,자영업,Y,1.0
18372,Y,2,60,41666,20,N,200306,서울,1.주부,주부,Y,2.0
18373,N,2,60,15555,20,N,200306,경기,8.기타,단순 노무직,Y,0.0
18374,Y,2,60,50000,12,N,200306,경기,1.주부,주부,N,0.0
18375,N,2,60,29305,20,N,200306,서울,1.주부,주부,Y,1.0
18376,N,2,60,4221,99,N,200306,강원,1.주부,주부,Y,0.0
18377,N,2,60,6038,99,N,200306,전북,2.자영업,자영업,Y,2.0
18378,N,2,60,46666,20,N,200306,광주,2.자영업,자영업,Y,1.0
18379,N,2,60,8055,20,N,200306,경북,1.주부,주부,Y,0.0
18380,N,2,60,14027,20,N,200306,전북,1.주부,주부,Y,0.0
18382,Y,1,60,6289,99,N,200306,부산,3.사무직,기업/단체 임원,N,0.0
18383,N,2,60,6156,40,N,200306,전북,5.서비스,3차산업 종사자,Y,0.0
18384,N,1,60,36111,20,N,200306,경기,3.사무직,사무직,Y,1.0
18385,N,1,60,2198,13,N,200306,광주,6.제조업,2차산업 종사자,Y,2.0
18386,N,2,60,11586,30,N,200306,경기,1.주부,주부,Y,0.0
18388,Y,2,60,9123,40,N,200306,경남,1.주부,주부,Y,0.0
18389,N,1,60,33056,11,N,200306,경기,7.1차산업,1차산업 종사자,Y,0.0
18390,N,2,60,24861,20,N,200306,부산,1.주부,주부,Y,2.0
18391,N,2,60,9965,12,N,200306,서울,1.주부,주부,Y,0.0
18393,N,2,60,5887,12,N,200306,제주,2.자영업,자영업,Y,2.0
